Time Taken(ms), FPS
0.7349, 209.0811
0.7086, 211.7325
0.6772, 211.9337
0.6667, 212.7383
0.728, 212.8208
0.6719, 213.9417
0.6945, 215.3041
0.6982, 214.3662
0.6809, 214.7853
0.6657, 212.6333
0.666, 215.8975
0.68, 215.1863
0.8546, 216.8053
0.6806, 216.9904
0.7121, 217.6454
0.7153, 218.753
0.6779, 219.9886
0.8177, 219.771
1.1478, 220.2075
0.7024, 214.6478
0.7157, 211.1293
0.7045, 210.1113
0.7383, 212.3858
0.7167, 210.5812
0.7171, 210.4809
0.6912, 214.8863
0.7402, 214.0818
0.6879, 212.6614
1.0757, 214.3591
0.6751, 213.8698
0.7055, 218.2387
0.6502, 222.8361
0.6517, 226.9219
0.6681, 229.7201
0.6638, 231.6971
0.7163, 234.6095
0.682, 236.1062
0.6848, 239.193
0.7176, 240.6055
0.6576, 240.6441
0.7432, 231.5344
0.6836, 234.4374
0.6909, 231.337
0.9039, 227.6174
0.6796, 229.1253
0.6785, 230.4099
0.6607, 234.0554
0.676, 234.7355
0.6848, 237.9382
0.7049, 238.7806
0.7101, 240.0338
0.6641, 241.3947
0.6822, 242.3865
0.6949, 242.0845
0.721, 241.8128
0.6622, 243.4839
0.6488, 243.2189
0.7556, 242.0604
0.6763, 242.4013
0.789, 241.8683
0.8935, 242.7418
0.7502, 240.9747
0.8252, 241.1265
0.7694, 240.4088
0.8743, 229.1637
0.7644, 213.4156
0.7499, 216.3362
0.7392, 219.6774
0.7272, 222.8478
0.7887, 225.726
0.6829, 227.1068
0.7213, 223.754
0.6607, 207.663
0.7192, 202.338
0.7695, 202.9084
0.7248, 203.148
0.6893, 202.0848
0.7244, 203.0483
0.6941, 201.9981
0.808, 202.668
0.7099, 200.7387
0.7263, 200.3081
0.6663, 203.5052
0.6701, 202.3365
0.6791, 192.42
0.7195, 191.6543
0.7075, 194.5758
0.6798, 196.3307
0.924, 198.4587
0.7361, 200.6997
0.6965, 201.4207
0.7212, 204.0313
0.731, 202.3023
0.6785, 204.6552
0.6797, 206.9125
0.9262, 208.9403
0.8215, 204.0142
0.7288, 202.8567
0.6578, 195.1612
0.7216, 200.5056
0.6582, 204.6939
0.6893, 209.6002
0.6604, 212.5833
0.6691, 216.1024
0.6765, 220.2657
0.6712, 223.4849
0.8668, 226.7534
0.6663, 224.4367
0.6691, 227.791
0.6909, 230.8711
0.6753, 233.0357
0.659, 236.4575
0.6602, 238.4665
0.7318, 242.4951
0.6488, 245.6673
0.655, 249.4611
0.6708, 250.3971
0.7279, 251.6964
0.7153, 246.0711
0.6821, 238.8704
0.6817, 234.778
0.7515, 232.8355
0.6834, 231.0312
0.6879, 230.1894
0.754, 232.1698
0.7305, 224.6275
0.7101, 223.8367
0.6584, 225.925
0.7001, 223.2639
0.7023, 206.3305
0.7995, 204.503
0.8269, 206.4417
0.669, 208.1315
0.6762, 208.4854
0.7693, 208.924
0.6695, 208.8704
0.693, 211.6464
0.943, 206.6011
0.7189, 207.3987
0.6943, 204.6167
0.706, 205.5402
0.7101, 207.7911
0.6656, 209.2382
0.7049, 208.4719
0.6867, 210.4874
0.706, 211.007
0.6849, 211.4795
0.7127, 212.3191
0.6555, 213.8743
0.7219, 214.3444
0.6719, 218.8232
0.703, 213.966
0.7341, 215.0271
0.7718, 219.5776
0.7632, 219.8571
0.7986, 223.5372
0.755, 224.9256
0.7844, 228.1119
0.7514, 227.6519
0.7708, 228.1477
0.9291, 230.2798
0.7371, 223.8625
0.7429, 224.9974
0.7618, 228.0977
0.7304, 230.3024
0.7824, 231.8225
0.6703, 234.7015
0.6743, 236.1015
0.9046, 238.8362
0.6621, 237.9138
0.7038, 240.7235
0.6712, 241.5594
0.6986, 244.218
0.6581, 244.1131
0.6904, 231.2874
0.7659, 230.6622
0.7502, 230.9779
0.6901, 231.9643
0.6726, 234.8335
0.6642, 236.5239
0.7177, 238.221
0.7202, 239.8775
0.6676, 242.2419
0.6582, 243.8689
0.781, 234.3102
0.7256, 224.862
0.7495, 228.6553
0.7517, 230.1694
0.7869, 231.8221
0.7741, 232.1576
0.785, 228.9972
1.3468, 226.8181
0.7511, 217.2955
0.7832, 211.3689
0.7216, 210.7718
0.67, 211.771
0.715, 210.1435
0.68, 206.3559
0.6691, 208.8935
0.7328, 209.4585
0.7467, 205.3661
0.6733, 205.6886
0.7105, 204.4277
0.7344, 203.0166
0.6615, 206.0689
0.6814, 205.7143
0.6709, 208.655
0.6765, 207.1204
0.6644, 209.3886
0.7462, 208.4629
0.661, 208.998
0.6592, 211.581
0.6704, 215.0593
0.6808, 215.2472
0.6643, 215.5242
0.6569, 218.8459
0.7971, 219.3636
0.7744, 208.5324
0.7279, 206.3146
0.7591, 206.2358
0.7248, 206.5093
0.7222, 206.5135
0.7494, 206.0934
0.6915, 204.2299
0.6664, 208.7832
0.7254, 205.2822
0.6568, 209.5998
0.667, 212.9645
0.8234, 215.8519
0.7937, 218.1513
1.2177, 219.6476
0.66, 221.0022
0.7223, 222.42
0.6716, 223.5307
0.656, 226.7644
0.6941, 230.4404
0.6458, 232.7814
0.767, 235.6169
0.6513, 237.9865
0.6712, 240.7279
0.6656, 243.1285
0.8903, 242.441
0.6697, 242.9635
0.6597, 243.7295
0.7194, 246.8869
0.7101, 246.6533
0.6314, 233.7712
0.8054, 231.1162
0.6726, 231.8655
0.6813, 233.2073
0.742, 231.5384
0.6846, 229.7533
0.7689, 228.9202
0.7735, 222.4708
0.6772, 222.9016
0.7202, 219.3971
0.7062, 217.7956
0.7327, 217.2616
0.6909, 215.8438
0.7494, 211.2926
0.7572, 208.8435
0.7016, 208.2592
0.8234, 190.2574
0.6797, 192.5101
0.6959, 192.7072
0.6523, 194.5038
0.7517, 193.1218
0.7184, 194.7097
0.7019, 194.6474
0.6802, 194.7421
0.6623, 199.1149
0.671, 199.9738
0.8083, 201.9162
0.7366, 203.1206
0.7105, 203.0851
0.7051, 204.3389
0.6833, 207.7928
0.6809, 208.8826
0.7899, 210.7472
0.6878, 215.2524
0.659, 218.8913
0.6554, 222.5873
0.6776, 225.7174
0.7438, 228.2029
0.6648, 228.1777
0.8119, 232.0436
0.6919, 234.6784
0.729, 237.1081
0.7089, 232.2235
0.6877, 233.8865
0.6962, 237.3898
0.6603, 239.1216
0.7949, 240.5462
0.7297, 233.855
0.7435, 235.4737
0.7187, 233.4249
0.6574, 235.9626
0.6821, 238.1165
0.6654, 240.7891
0.7261, 241.4158
0.7177, 242.1414
0.6625, 242.1462
0.8385, 244.2222
0.6635, 246.0455
0.7015, 247.7553
0.6634, 248.8976
0.6926, 250.4211
0.6853, 250.3927
0.6737, 211.8835
0.6692, 206.0039
0.7799, 210.6856
0.6521, 213.9125
0.7413, 218.4753
0.6717, 220.8808
0.6805, 224.8294
0.678, 227.4348
0.6694, 226.455
0.7065, 226.3432
0.6773, 226.7855
0.7115, 222.101
0.6977, 224.0223
0.7116, 222.3538
0.7043, 221.522
0.7193, 221.5119
0.6818, 219.2579
0.7796, 217.5405
0.7032, 218.3034
0.6786, 215.1369
0.7052, 215.8307
0.7649, 212.9669
0.6906, 213.6178
0.6698, 213.0863
0.687, 214.2011
0.7163, 212.4122
0.6838, 211.7596
0.6674, 211.4553
0.7349, 208.9013
0.6747, 205.4323
0.6931, 206.6327
0.6749, 206.899
0.7045, 212.2395
0.7589, 215.1624
0.6571, 219.8239
0.6609, 215.8132
0.6506, 220.7879
0.6841, 225.4664
0.658, 227.3727
0.6536, 231.2059
0.6861, 233.4167
0.6727, 236.3884
0.6736, 238.5881
0.732, 238.5928
0.7501, 225.0237
0.664, 226.2787
0.6783, 227.633
0.678, 230.3976
0.6638, 231.0098
0.7559, 234.236
0.6639, 235.0255
0.8284, 238.0793
0.6912, 239.4009
0.6637, 240.6951
0.6674, 242.2773
0.6645, 243.9119
0.6557, 245.7433
0.8099, 245.5652
0.6812, 240.3543
0.6621, 241.3021
0.6945, 242.5958
0.5873, 235.4739
0.6621, 233.4485
0.6858, 234.9321
0.7323, 237.5368
0.6577, 238.2945
0.6966, 241.5209
0.7238, 241.7049
1.0407, 241.3985
0.6754, 236.7954
0.6653, 235.5247
0.6795, 234.2411
0.666, 236.8941
0.6771, 234.9163
0.7303, 232.8493
0.6625, 230.8434
0.6598, 230.2542
0.7255, 229.7312
0.6621, 228.9528
0.7046, 226.7347
0.8446, 226.3761
0.6782, 224.9524
0.9978, 224.2366
0.6917, 222.7515
0.6581, 222.69
0.6691, 221.8518
0.6685, 222.7994
0.7007, 223.4204
0.7091, 224.9223
0.7772, 223.6855
0.8156, 219.9786
0.6769, 203.0347
0.7063, 206.5578
0.836, 206.687
0.6591, 208.362
0.9463, 211.4873
0.7238, 210.8199
0.6668, 214.7722
0.6943, 215.8137
0.6939, 217.0613
0.7189, 215.6058
0.8098, 219.7259
0.7633, 219.3222
0.6861, 221.4971
0.7206, 222.371
0.6874, 222.67
0.6967, 221.0387
0.7224, 221.9674
0.6865, 222.0634
0.7351, 224.0496
0.6921, 222.7912
0.873, 220.4087
0.6888, 216.0269
0.7468, 214.2668
0.6738, 216.176
0.6869, 218.494
0.6664, 209.3813
0.658, 212.3571
0.6516, 213.4561
0.7494, 217.7206
0.6487, 221.0175
0.7167, 221.0645
0.6729, 222.0683
0.6513, 222.4686
0.686, 225.5511
0.6626, 229.194
0.7925, 231.9128
0.784, 224.2229
0.757, 227.0769
0.8184, 230.3105
0.7274, 233.4999
0.7361, 234.1525
0.7147, 237.0343
0.7237, 239.1898
0.6558, 241.7093
0.8148, 237.8607
0.6499, 216.5788
0.9552, 219.8642
0.6808, 222.5528
0.6469, 225.601
0.6882, 229.8394
0.9194, 232.1291
0.7136, 234.6106
0.724, 235.8839
0.6659, 237.6371
0.7873, 239.5108
0.6729, 239.8398
0.6626, 242.9039
0.6721, 243.1387
0.7254, 246.1386
0.6699, 246.4805
0.6801, 248.305
0.6631, 249.4086
0.6684, 248.7948
0.6664, 250.3255
0.6751, 250.2898
0.6684, 252.5048
0.7262, 253.1069
0.8764, 250.3455
0.6682, 250.2564
0.7176, 249.1236
0.6851, 248.7399
0.743, 235.3064
0.6735, 221.6145
0.6868, 222.7159
0.7561, 225.4144
0.6859, 226.1673
0.6682, 228.9401
0.6643, 230.3001
0.6656, 230.5729
0.7538, 225.1258
0.697, 219.5922
0.6923, 217.1616
0.6605, 218.2639
0.9142, 212.6674
0.7197, 210.7326
0.6937, 209.9449
0.7279, 208.2735
0.7156, 209.2404
0.8425, 208.4122
0.7309, 203.0434
0.6953, 186.5202
0.6698, 183.3391
0.6815, 185.7643
0.7332, 186.1303
0.7513, 186.9434
0.6777, 189.9328
0.7079, 187.4977
1.2671, 190.5899
0.7283, 191.2627
0.7855, 193.4337
0.8297, 195.4825
0.6773, 200.948
0.6758, 201.1784
0.7206, 203.6091
0.8073, 204.429
0.7284, 197.2396
0.7523, 195.5509
0.7109, 196.181
0.7023, 198.1709
0.7081, 200.6246
0.688, 198.0809
0.69, 200.8917
0.7127, 204.9123
0.8958, 209.8053
0.8148, 213.6341
0.6474, 216.9588
0.7158, 213.1377
0.6722, 216.4834
0.7596, 219.9255
0.6611, 222.0128
0.6661, 223.6636
0.716, 223.9958
0.6632, 227.1657
0.735, 230.3031
0.6972, 233.037
0.7109, 234.1362
0.6865, 235.9166
0.6584, 237.7162
0.6451, 238.9727
0.6754, 237.7929
0.8351, 240.0334
0.6607, 241.0587
0.679, 242.8091
0.6598, 243.0444
0.7047, 231.9191
0.9174, 231.333
0.6875, 231.0506
0.6858, 232.8159
0.7129, 235.6981
0.7755, 238.0893
0.5774, 226.1924
0.6782, 221.6379
0.6899, 225.8307
0.7148, 226.7874
0.7901, 227.8613
0.7284, 231.3785
0.678, 233.5325
0.6795, 234.6606
0.6628, 237.5468
0.6512, 239.9769
0.6736, 241.9029
0.6803, 244.5172
0.6679, 244.2544
0.7537, 242.6488
0.6744, 244.234
0.657, 241.1114
0.6911, 243.4384
0.6523, 241.2211
0.742, 243.621
0.6928, 243.3722
0.6706, 237.3916
0.797, 236.4103
0.6798, 234.7296
0.6879, 228.2235
0.7027, 231.9366
0.7809, 230.246
0.6619, 228.3735
0.7174, 227.6425
0.6712, 230.2027
0.6931, 227.2315
0.6723, 227.4853
0.697, 227.0849
4.139, 225.0197
0.6919, 195.0409
0.993, 187.0922
0.9368, 177.4109
0.7936, 169.7422
1.0778, 150.6925
0.7151, 146.2742
0.8948, 144.6885
0.749, 142.532
0.7965, 120.1124
0.9689, 124.6373
0.8773, 129.8942
0.6833, 135.5668
0.8024, 141.9948
0.6711, 148.3261
0.674, 154.5633
0.6753, 161.4506
0.6687, 166.7141
0.7823, 171.3199
0.7503, 173.4359
0.7992, 177.782
0.8244, 174.5886
0.7907, 179.5724
0.673, 184.3954
0.7434, 187.3914
0.6841, 191.6332
0.6964, 196.7682
0.8092, 201.6357
0.6696, 205.7344
0.6831, 209.5557
0.6854, 214.0832
0.9021, 218.1399
0.6661, 221.206
0.6841, 224.8037
0.6843, 229.148
0.6914, 231.5993
0.8022, 233.9705
0.7639, 235.5303
0.7637, 236.7562
0.9184, 238.659
0.7793, 234.9243
0.8442, 237.5098
0.783, 238.736
0.7694, 237.0745
0.852, 225.6885
0.7682, 226.0195
0.7225, 226.2634
0.7797, 229.9652
0.7091, 232.0576
0.7707, 236.0886
0.7179, 236.9798
0.7284, 235.4719
0.8565, 237.0094
0.7098, 234.3551
0.8477, 224.7668
0.8679, 221.4545
0.6706, 223.9833
0.6647, 226.2854
0.6447, 230.561
0.6541, 234.2753
0.6547, 238.2935
0.7458, 240.0526
0.6728, 241.7866
0.6838, 242.9613
0.7153, 244.7763
0.7347, 246.0275
0.6643, 245.9717
0.6572, 247.6904
0.8476, 247.3914
0.7338, 231.3497
0.7865, 225.5705
0.6557, 228.5373
0.6789, 229.5153
0.6831, 232.8675
0.693, 234.8593
0.7012, 237.5878
0.6668, 238.4424
0.7487, 239.8389
0.6692, 242.1056
0.704, 244.1331
0.7839, 244.9729
0.6942, 244.0783
0.6634, 245.5686
0.7753, 246.9829
0.7506, 244.9811
0.6796, 247.1979
0.6976, 243.7527
0.6818, 245.7312
0.6747, 245.0765
0.6783, 244.4012
0.6889, 242.227
0.6601, 243.658
0.6719, 222.4406
0.8002, 222.3139
0.7363, 220.117
0.709, 217.4572
0.7624, 216.871
0.6763, 213.5898
0.7, 215.1003
0.7785, 213.8121
0.693, 214.1115
0.6674, 210.1897
0.6888, 211.4412
0.7998, 204.8856
0.826, 202.4962
0.6666, 201.1272
0.7162, 205.9923
0.7633, 207.2214
0.7307, 208.3251
0.7233, 212.2754
0.8323, 213.0708
0.6727, 211.5517
0.7909, 212.9513
0.8246, 213.0748
0.7788, 210.6221
0.8062, 211.1341
0.7741, 212.5542
0.6841, 215.356
0.6762, 215.8863
0.7358, 217.0068
0.7135, 220.9244
0.7517, 219.3559
0.7584, 220.9158
0.6744, 219.0033
0.731, 223.2374
0.763, 222.3125
0.7555, 226.1612
0.697, 229.3498
0.6597, 225.6355
0.7628, 230.2119
0.7292, 228.5786
0.8775, 228.5732
0.8299, 225.4044
0.664, 220.6165
0.7092, 218.2407
0.7014, 205.6049
0.7638, 204.3269
1.166, 207.4428
0.7865, 205.4668
0.9045, 207.9811
0.9522, 211.5531
0.7159, 213.382
0.7397, 217.8204
0.6918, 221.5397
0.779, 225.583
0.7544, 227.2783
0.718, 229.5345
0.7345, 233.6116
0.7153, 235.5536
0.7376, 239.4707
0.6917, 241.5886
0.6795, 245.6669
0.7854, 248.0825
0.5585, 237.5187
0.7032, 239.0969
0.7355, 238.7435
0.7745, 242.1263
0.723, 242.2013
0.7681, 244.2266
0.7144, 246.403
0.9447, 247.835
0.8011, 244.6286
0.7295, 245.2143
0.7222, 247.7327
0.7465, 247.539
0.7662, 249.333
0.7451, 250.2558
0.7189, 252.4539
0.7418, 254.4965
0.7162, 253.7089
0.7467, 253.5103
0.7154, 253.2729
0.7213, 255.7806
0.722, 254.3927
0.7427, 255.8299
0.6948, 256.3404
1.1336, 257.4164
0.8117, 256.603
0.7348, 253.5591
0.7111, 255.75
1.0089, 254.6427
0.9855, 248.7151
1.006, 246.376
0.7567, 241.819
0.7001, 223.5476
0.7669, 228.1028
0.709, 229.2952
0.7509, 230.004
0.7063, 234.2806
0.6925, 235.798
0.6983, 238.3605
0.7148, 239.2429
1.3121, 240.0166
0.9749, 237.5065
0.8587, 237.8354
0.693, 241.4975
0.7001, 243.2441
0.7087, 245.5357
0.7236, 247.0634
0.8273, 247.6167
0.7352, 246.7497
0.777, 245.8808
0.6995, 246.7454
0.6809, 247.9338
0.7226, 251.0506
0.6779, 252.8909
0.7118, 255.4124
0.7227, 253.7496
0.7327, 255.4759
0.8223, 254.6092
0.9351, 253.1108
0.9727, 250.8765
0.9471, 248.3329
1.0022, 247.8243
0.9107, 248.2606
0.926, 246.5238
0.961, 247.8927
1.0205, 245.5674
1.173, 242.5523
0.8154, 242.2774
0.9178, 242.0346
0.9996, 244.7683
1.0184, 241.2635
1.0669, 239.1434
0.996, 238.6907
0.7576, 234.8085
1.3602, 233.2568
0.9398, 231.2813
0.8788, 229.9953
0.772, 232.0652
0.7291, 234.9431
0.8128, 237.3451
0.714, 240.1492
0.7409, 225.4599
0.7619, 228.4565
0.7595, 230.982
0.7299, 232.0079
0.7582, 235.3701
0.7253, 236.2037
0.7082, 239.2997
0.8139, 239.8873
0.7502, 241.8232
0.7342, 244.1164
0.7427, 244.3992
0.6795, 246.6749
0.7156, 247.1676
0.7308, 248.7201
0.6971, 249.8329
0.7972, 251.2823
0.6999, 252.6823
0.9122, 253.1636
0.6934, 250.7313
0.7832, 250.992
0.7119, 252.0529
0.6983, 252.4718
0.7147, 254.1577
0.8291, 253.7872
0.763, 254.2926
0.7421, 255.1483
0.712, 255.5609
0.9072, 253.0406
0.8862, 250.3466
0.9042, 250.6294
0.8178, 250.1689
0.8412, 249.5938
0.7755, 250.5959
0.8216, 249.7827
0.9053, 252.056
0.7083, 250.6967
0.7105, 253.0899
0.7048, 253.6198
0.7722, 254.87
0.7925, 254.6783
0.7718, 255.6937
0.7329, 257.0102
0.7027, 257.7528
0.7379, 255.1366
0.79, 252.3506
0.7632, 252.468
1.125, 251.689
0.8522, 247.2755
0.9099, 248.167
0.8274, 248.5207
0.7046, 233.5336
0.7225, 238.2209
0.7245, 239.8843
0.7311, 243.2292
0.8309, 244.2394
0.8138, 240.7747
0.7645, 241.5982
1.0292, 240.0065
0.811, 238.9596
0.7235, 242.2758
0.7309, 242.4904
0.8419, 246.3323
0.758, 246.5732
0.7334, 249.2763
0.758, 248.7351
0.9208, 250.6286
0.7134, 251.4022
0.7938, 252.3888
0.6923, 252.8376
0.838, 255.8391
0.8235, 249.763
0.7487, 250.4674
0.7367, 251.0953
0.7188, 251.8202
0.7621, 253.7512
0.7258, 254.2949
0.891, 255.0612
0.8909, 250.9596
0.7064, 244.1666
0.7379, 247.3792
0.7147, 249.1616
0.8906, 252.3077
0.7081, 253.4095
0.6884, 254.4158
0.7176, 257.0187
0.7728, 253.6275
0.8104, 256.1494
0.709, 256.6337
0.6985, 258.353
0.6938, 259.5403
0.7183, 261.4004
0.6948, 261.8922
0.7026, 264.6022
0.718, 266.0344
0.7389, 265.8874
0.6928, 266.0316
0.7643, 267.0294
0.7106, 266.7964
0.7701, 261.8172
0.7155, 257.4418
0.7264, 254.1202
0.7238, 238.3671
0.8036, 242.3332
0.824, 243.6027
0.8129, 245.5736
0.9211, 247.1076
0.7884, 246.2928
0.7841, 244.621
0.697, 244.2222
0.7403, 246.4779
0.7255, 247.6509
0.7639, 248.4856
0.723, 246.5252
0.778, 243.0085
0.7245, 246.5991
0.7055, 247.7426
0.7448, 250.7005
0.7492, 246.5592
0.8888, 246.5484
0.7838, 248.9991
1.0202, 247.5216
0.7897, 245.1427
0.6924, 243.222
0.7402, 244.9639
0.7878, 246.6888
0.754, 242.8174
0.7676, 245.0182
0.6968, 246.0305
0.7215, 246.8153
0.7099, 243.2207
0.7066, 242.8226
0.7365, 245.0032
0.7387, 244.2526
0.8244, 245.9142
0.7084, 247.1147
0.7425, 249.4541
0.7054, 250.2116
0.7234, 251.7911
0.8537, 253.9404
0.8426, 247.1187
0.7846, 249.3091
0.6991, 249.9727
0.8086, 252.813
0.7765, 253.6685
0.7584, 253.1974
0.7449, 255.4873
0.6993, 254.9687
0.8288, 253.3451
0.6933, 254.6676
1.124, 257.3858
0.8918, 256.927
0.7245, 232.41
0.8473, 233.4748
0.7084, 236.1311
0.8723, 238.3528
0.7279, 240.6991
0.6911, 242.695
0.7516, 246.0328
0.7023, 246.7357
1.0795, 247.2269
0.7903, 246.521
0.8776, 245.6396
1.0277, 247.8434
0.7525, 243.49
0.7869, 245.6894
0.8781, 246.485
0.9178, 245.1487
0.9032, 245.4155
0.8234, 245.2712
0.9049, 246.0462
0.8195, 246.9465
0.8454, 246.9573
0.7785, 245.8757
0.8016, 246.225
0.9883, 249.1751
0.7921, 248.3227
0.8238, 251.503
1.103, 248.7527
0.8486, 246.3612
0.7653, 242.614
0.831, 243.5303
0.868, 245.6647
0.8291, 245.0344
0.8223, 245.8178
0.8676, 247.4336
0.8572, 247.8038
0.8933, 248.7281
0.8667, 245.172
0.8988, 246.1767
0.7972, 247.9999
0.8843, 246.449
0.7937, 247.9992
0.7979, 248.1831
0.7119, 250.0278
0.7596, 250.9052
0.726, 252.3467
0.6974, 253.2157
0.8201, 254.838
0.7768, 255.0203
0.7988, 252.9263
0.7329, 252.5834
0.8157, 236.5851
0.7312, 228.7126
0.7493, 223.7818
0.8678, 224.2849
0.7224, 225.4383
0.7601, 228.2702
0.7231, 232.3163
0.7141, 234.8731
0.7041, 239.0471
0.7703, 185.1835
0.8417, 0.8698591
0.9066, 0.9657705
1.0224, 1.071956
0.863, 1.189999
0.7043, 1.321389
0.7135, 1.467079
0.9796, 1.628525
0.937, 1.807607
1.1727, 2.006412
0.7602, 2.226081
0.7322, 2.469692
1.2234, 2.738274
0.7141, 3.036927
0.671, 3.368004
0.6906, 3.734269
0.7323, 4.141679
0.8507, 4.588165
0.6889, 5.083874
0.6897, 5.632448
0.8101, 6.238528
0.6875, 6.911808
0.8366, 7.653475
0.8334, 8.464455
0.7444, 9.35462
0.9823, 10.3298
0.6646, 11.39966
0.6859, 12.57899
0.7018, 13.86973
0.7284, 15.27957
0.7221, 16.68442
0.7624, 18.34187
0.8081, 20.14314
0.7639, 22.16418
0.717, 24.3319
0.7439, 26.59369
0.7197, 29.06125
0.8674, 31.88613
0.6911, 34.76713
0.7623, 37.86152
0.6859, 41.1824
0.8001, 44.73944
0.7458, 48.32349
0.7118, 52.08892
0.696, 56.12294
0.8366, 60.34976
0.6765, 64.96203
0.7742, 69.25718
0.8434, 72.66257
0.7581, 76.78275
1.9398, 80.15067
0.7772, 83.20477
0.6925, 87.94496
0.6847, 92.52882
0.7211, 96.33754
0.7578, 100.4141
0.8917, 102.1389
0.6858, 107.0882
0.7233, 112.7341
0.7058, 117.4537
0.6674, 122.5486
0.6666, 125.7305
0.7831, 131.1422
0.7969, 136.5089
0.7586, 139.5621
0.732, 128.6291
0.8085, 133.4192
0.7819, 138.3014
4.6771, 2.921841
0.7695, 2.726203
